2020-07-13	747		57006		65		1599
2020-07-14	539		57545		4		1603
2020-07-15	1305		58850		11		1614
2020-07-16	2416		61266		29		1643
2020-07-17	1735		63001		17		1660
2020-07-18	2303		65304		113		1773
2020-07-19	2152		67456		58		1831
2020-07-20	1442		68898		4		1835
2020-07-21	1866		70764		2		1837
2020-07-22	1505		72269		6		1843
2020-07-23	2121		74390		28		1871
2020-07-24	2054		76444		8		1879
2020-07-25	1968		78412		18		1897
2020-07-26	2036		80448		35		1932
2020-07-27	1592		82040		13		1945
2020-07-28	1633		83673		2		1947
2020-07-29	1813		85486		15		1962
2020-07-30	3888		89374		21		1983
2020-07-31	3980		93354		40		2023
2020-08-01	4878		98232		16		2039
2020-08-02	4953		103185		20		2059
2020-08-03	3145		106330		45		2104
2020-08-04	6263		112593		11		2115
2020-08-05	3387		115980		8		2123
2020-08-06	3480		119460		27		2150
2020-08-07	3294		122754		18		2168
2020-08-08	4131		126885		41		2209
2020-08-09	3028		129913		61		2270
2020-08-10	6725		136638		24		2294
2020-08-11	2900		139538		18		2312
2020-08-12	4211		143749		92		2404
2020-08-13	3777		147526		22		2426
2020-08-14	6134		153660		16		2442
2020-08-15	4258		157918		158		2600
2020-08-16	3335		161253		65		2665
2020-08-17	3221		164474		16		2681
2020-08-18	4739		169213		6		2687
2020-08-19	4561		173774		108		2795
2020-08-20	4248		178022		88		2883
2020-08-21	4343		182365		57		2940
2020-08-22	4884		187249		26		2966
2020-08-23	2352		189601		32		2998
2020-08-24	4651		194252		12		3010
2020-08-25	2912		197164		28		3038
2020-08-26	5197		202361		99		3137
2020-08-27	3220		205581		97		3234
2020-08-28	3963		209544		91		3325
2020-08-29	3587		213131		94		3419
2020-08-30	4265		217396		101		3520
2020-08-31	3423		220819		38		3558
2020-09-01	3445		224264		39		3597
2020-09-02	2176		226440		26		3623
2020-09-03	1963		228403		65		3688
2020-09-04	3669		232072		49		3737
2020-09-05	2498		234570		53		3790
2020-09-06	2795		237365		85		3875
2020-09-07	1362		238727		15		3890
2020-09-08	3260		241987		26		3916
2020-09-09	3156		245143		70		3986
2020-09-10	3804		248947		80		4066
2020-09-11	4017		252964		42		4108
2020-09-12	4899		257863		184		4292
2020-09-13	3353		261216		79		4371
2020-09-14	4672		265888		259		4630
2020-09-15	3519		269407		33		4663
2020-09-16	3527		272934		69		4732
2020-09-17	3355		276289		53		4785
2020-09-18	3237		279526		45		4830
2020-09-19	3934		283460		100		4930
2020-09-20	3283		286743		54		4984
2020-09-21	3447		290190		15		4999
2020-09-22	1599		291789		50		5049
2020-09-23	2802		294591		42		5091
2020-09-24	2164		296755		36		5127
2020-09-25	2606		299361		69		5196
2020-09-26	1895		301256		88		5284
2020-09-27	2970		304226		60		5344
2020-09-28	3062		307288		37		5381
2020-09-29	2015		309303		67		5448
2020-09-30	2391		311694		56		5504
2020-10-01	2385		314079		58		5562
2020-10-02	2599		316678		54		5616
2020-10-03	2652		319330		62		5678
2020-10-04	3167		322497		98		5776
2020-10-05	2265		324762		64		5840
2020-10-06	2071		326833		25		5865
2020-10-07	2804		329637		60		5925
2020-10-08	2232		331869		144		6069
2020-10-09	2901		334770		83		6152
2020-10-10	2156		336926		86		6238
2020-10-11	2415		339341		83		6321
2020-10-12	3475		342816		11		6332
2020-10-13	1897		344713		40		6372
2020-10-14	1823		346536		77		6449
2020-10-15	2162		348698		48		6497
2020-10-16	3052		351750		34		6531
2020-10-17	2588		354338		72		6603
2020-10-18	2280		356618		49		6652
2020-10-19	2551		359169		23		6675
2020-10-20	1606		360775		15		6690
2020-10-21	1468		362243		57		6747
2020-10-22	1645		363888		36		6783
2020-10-23	1911		365799		132		6915
2020-10-24	2020		367819		19		6934
2020-10-25	2209		370028		43		6977
2020-10-26	1602		371630		62		7039
2020-10-27	1514		373144		14		7053
2020-10-28	2036		375180		61		7114
2020-10-29	1755		376935		33		7147
2020-10-30	1998		378933		38		7185
2020-10-31	1796		380729		36		7221
2020-11-01	2384		383113		17		7238
2020-11-02	2287		385400		31		7269
2020-11-03	1761		387161		49		7318
2020-11-04	976		388137		49		7367
2020-11-05	1588		389725		42		7409
2020-11-06	2084		391809		52		7461
2020-11-07	2152		393961		24		7485
2020-11-08	2434		396395		54		7539
2020-11-09	2054		398449		108		7647
2020-11-10	1300		399749		14		7661
2020-11-11	1667		401416		49		7710
2020-11-12	1404		402820		11		7721
2020-11-13	1893		404713		31		7752
2020-11-14	1624		406337		39		7791
2020-11-15	1501		407838		41		7832
2020-11-16	1736		409574		7		7839
2020-11-17	1144		410718		23		7862
2020-11-18	1379		412097		95		7957
2020-11-19	1333		413430		41		7998
2020-11-20	1637		415067		27		8025
2020-11-21	1785		416852		55		8080
2020-11-22	1966		418818		43		8123
2020-11-23	1796		420614		50		8173
2020-11-24	1108		421722		12		8185
2020-11-25	1193		422915		30		8215
2020-11-26	1382		424297		27		8242
2020-11-27	1621		425918		13		8255
2020-11-28	1879		427797		78		8333
2020-11-29	2067		429864		40		8373
2020-11-30	1766		431630		19		8392
2020-12-01	1295		432925		26		8418
2020-12-02	1432		434357		18		8436
2020-12-03	1056		435413		10		8446
2020-12-04	932		436345		63		8509
2020-12-05	1724		438069		17		8526
2020-12-06	1765		439834		28		8554
2020-12-07	1565		441399		18		8572
2020-12-08	1386		442785		98		8670
2020-12-09	1379		444164		7		8677
2020-12-10	1376		445540		24		8701
2020-12-11	1499		447039		8		8709
2020-12-12	1292		448331		21		8730
2020-12-13	1069		449400		3		8733
2020-12-14	1333		450733		24		8757
2020-12-15	1106		451839		55		8812
2020-12-16	1149		452988		21		8833
2020-12-17	1459		454447		17		8850
2020-12-18	2115		456562		25		8875
2020-12-19	1482		458044		36		8911
2020-12-20	1745		459789		36		8947
2020-12-21	1716		461505		10		8957
2020-12-22	1310		462815		64		9021
2020-12-23	1189		464004		27		9048
2020-12-24	1720		465724		7		9055
2020-12-25	1877		467601		7		9062
2020-12-26	1404		469005		5		9067
2020-12-27	881		469886		42		9109
2020-12-28	764		470650		15		9124
2020-12-29	876		471526		38		9162
2020-12-30	1006		472532		68		9230
2020-12-31	1532		474064		14		9244
2021-01-01	1756		475820		4		9248
2021-01-02	1096		476916		5		9253
2021-01-03	891		477807		4		9257
2021-01-04	954		478761		6		9263
2021-01-05	932		479693		58		9321
2021-01-06	1044		480737		26		9347
2021-01-07	1346		482083		9		9356
2021-01-08	1769		483852		8		9364
2021-01-09	1945		485797		34		9398
2021-01-10	1893		487690		7		9405
2021-01-11	2046		489736		11		9416
2021-01-12	1522		491258		138		9554
2021-01-13	1442		492700		145		9699
2021-01-14	1905		494605		40		9739
2021-01-15	2041		496646		137		9876
2021-01-16	2045		498691		8		9884
2021-01-17	1886		500577		11		9895
2021-01-18	2159		502736		14		9909
2021-01-19	1348		504084		69		9978
2021-01-20	1855		505939		64		10042
2021-01-21	1778		507717		74		10116
2021-01-22	2170		509887		20		10136
2021-01-23	1792		511679		54		10190
2021-01-24	1940		513619		52		10242
2021-01-25	1377		514996		50		10292
2021-01-26	1170		516166		94		10386
2021-01-27	2241		518407		95		10481
2021-01-28	1168		519575		71		10552
2021-01-29	1838		521413		48		10600
2021-01-30	2103		523516		69		10669
2021-01-31	2102		525618		80		10749
2021-02-01	1654		527272		58		10807
2021-02-02	1581		528853		67		10874
2021-02-03	1265		530118		68		10942
2021-02-04	1581		531699		55		10997
2021-02-05	1888		533587		61		11058
2021-02-06	1934		535521		52		11110
2021-02-07	1789		537310		69		11179
2021-02-08	1685		538995		52		11231
2021-02-09	1232		540227		65		11296
2021-02-10	1333		541560		105		11401
2021-02-11	1722		543282		68		11469
2021-02-12	2018		545300		26		11495
2021-02-13	1955		547255		12		11507
2021-02-14	1921		549176		8		11515
2021-02-15	1684		550860		2		11517
2021-02-16	1386		552246		7		11524
2021-02-17	1178		553424		53		11577
2021-02-18	1739		555163		96		11673
2021-02-19	1895		557058		156		11829
2021-02-20	2230		559288		239		12068
2021-02-21	1881		561169		20		12088
2021-02-22	2287		563456		6		12094
2021-02-23	1409		564865		13		12107
2021-02-24	1555		566420		22		12129
2021-02-25	2260		568680		72		12201
2021-02-26	2647		571327		46		12247
2021-02-27	2920		574247		42		12289
2021-02-28	2105		576352		29		12318
2021-03-01	2029		578381		4		12322
2021-03-02	2061		580442		47		12369
2021-03-03	1781		582223		20		12389
2021-03-04	2444		584667		15		12404
2021-03-05	3037		587704		19		12423
2021-03-06	3434		591138		42		12465
2021-03-07	3274		594412		51		12516
2021-03-08	3351		597763		5		12521
2021-03-09	2665		600428		7		12528
2021-03-10	2880		603308		17		12545
2021-03-11	3740		607048		63		12608
2021-03-12	4570		611618		86		12694
2021-03-13	4993		616611		72		12766
2021-03-14	4887		621498		63		12829
2021-03-15	5395		626893		8		12837
2021-03-16	4427		631320		11		12848
2021-03-17	4378		635698		18		12866
2021-03-18	5286		640984		21		12887
2021-03-19	7082		648066		13		12900
2021-03-20	7990		656056		30		12930
2021-03-21	7738		663794		38		12968
